episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
3983.321603886442,3733.97041959119,3848.8490205332137,500.0,0,0,4,0,0,10800,5120,5400,5120,600,768,409.088240199516,523.6329474553805,5400,768,10800,False,8,11,b7a0c_00000,2025-03-21_21-23-55,1742592235,1.4834058284759521,13.967442274093628,20252,Jacob,127.0.0.1,13.967442274093628,11,5400,5120,10800,5120,3983.321603886442,3733.97041959119,3848.8490205332137,500.0,0,0,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485]","[500, 500, 500, 500, 500, 500, 500, 500]",528.517,280.893,5400,5120,10800,5120,26.7,84.5,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485]","[500, 500, 500, 500, 500, 500, 500, 500]"
3983.321603886442,3609.706281113553,3826.91438186632,500.0,4,0,4,0,0,12000,5888,6000,5888,600,768,413.8279285322095,529.6997485212282,6000,768,12000,False,12,12,b7a0c_00000,2025-03-21_21-23-57,1742592237,1.4665594100952148,15.434001684188843,20252,Jacob,127.0.0.1,15.434001684188843,12,6000,5888,12000,5888,3983.321603886442,3609.706281113553,3826.91438186632,500.0,4,0,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",496.158,281.023,6000,5888,12000,5888,24.299999999999997,84.5,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
3983.321603886442,3609.706281113553,3826.91438186632,500.0,0,0,4,0,0,12800,6400,6400,6400,400,512,397.38431307900305,508.65192074112394,6400,512,12800,False,12,13,b7a0c_00000,2025-03-21_21-23-58,1742592238,1.0165858268737793,16.450587511062622,20252,Jacob,127.0.0.1,16.450587511062622,13,6400,6400,12800,6400,3983.321603886442,3609.706281113553,3826.91438186632,500.0,0,0,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",497.65,282.694,6400,6400,12800,6400,24.7,84.5,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
3983.321603886442,3609.706281113553,3826.91438186632,500.0,0,0,4,0,0,14000,7168,7000,7168,600,768,403.87793576264147,516.9637577761811,7000,768,14000,False,12,14,b7a0c_00000,2025-03-21_21-23-59,1742592239,1.500087022781372,17.950674533843994,20252,Jacob,127.0.0.1,17.950674533843994,14,7000,7168,14000,7168,3983.321603886442,3609.706281113553,3826.91438186632,500.0,0,0,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",491.975,276.362,7000,7168,14000,7168,30.46666666666667,84.60000000000001,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
3983.321603886442,3609.706281113553,3826.91438186632,500.0,0,0,4,0,0,15200,7936,7600,7936,600,768,407.60450263108066,521.7337633677832,7600,768,15200,False,12,15,b7a0c_00000,2025-03-21_21-24-01,1742592241,1.4885563850402832,19.439230918884277,20252,Jacob,127.0.0.1,19.439230918884277,15,7600,7936,15200,7936,3983.321603886442,3609.706281113553,3826.91438186632,500.0,0,0,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",495.468,280.665,7600,7936,15200,7936,30.15,84.7,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
3983.321603886442,3516.4154786501795,3790.5329453659933,500.0,4,0,4,0,0,16000,8448,8000,8448,400,512,385.35668060505066,493.25655117446485,8000,512,16000,False,16,16,b7a0c_00000,2025-03-21_21-24-02,1742592242,1.0564088821411133,20.49563980102539,20252,Jacob,127.0.0.1,20.49563980102539,16,8000,8448,16000,8448,3983.321603886442,3516.4154786501795,3790.5329453659933,500.0,4,0,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",500.119,281.174,8000,8448,16000,8448,28.9,84.8,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
3983.321603886442,3516.4154786501795,3790.5329453659933,500.0,0,0,4,0,0,16800,8960,8400,8960,400,512,294.34233834669703,376.7581930837722,8400,512,16800,False,16,17,b7a0c_00000,2025-03-21_21-24-04,1742592244,1.378021478652954,21.873661279678345,20252,Jacob,127.0.0.1,21.873661279678345,17,8400,8960,16800,8960,3983.321603886442,3516.4154786501795,3790.5329453659933,500.0,0,0,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",535.357,281.9,8400,8960,16800,8960,29.85,84.94999999999999,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
3983.321603886442,3516.4154786501795,3790.5329453659933,500.0,0,0,4,0,0,17600,9472,8800,9472,400,512,372.9463650590411,477.37134727557265,8800,512,17600,False,16,18,b7a0c_00000,2025-03-21_21-24-05,1742592245,1.0971686840057373,22.970829963684082,20252,Jacob,127.0.0.1,22.970829963684082,18,8800,9472,17600,9472,3983.321603886442,3516.4154786501795,3790.5329453659933,500.0,0,0,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",544.869,289.114,8800,9472,17600,9472,35.75,85.75,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
3983.321603886442,3516.4154786501795,3790.5329453659933,500.0,0,0,4,0,0,18800,10240,9400,10240,600,768,340.7849103513836,436.204685249771,9400,768,18800,False,16,19,b7a0c_00000,2025-03-21_21-24-07,1742592247,1.777951717376709,24.74878168106079,20252,Jacob,127.0.0.1,24.74878168106079,19,9400,10240,18800,10240,3983.321603886442,3516.4154786501795,3790.5329453659933,500.0,0,0,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",573.006,290.687,9400,10240,18800,10240,35.06666666666666,86.03333333333335,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
3983.321603886442,3516.4154786501795,3790.5329453659933,500.0,0,0,4,0,0,19600,10752,9800,10752,400,512,338.9544731636044,433.86172564941364,9800,512,19600,False,16,20,b7a0c_00000,2025-03-21_21-24-08,1742592248,1.1967854499816895,25.94556713104248,20252,Jacob,127.0.0.1,25.94556713104248,20,9800,10752,19600,10752,3983.321603886442,3516.4154786501795,3790.5329453659933,500.0,0,0,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",588.103,298.11,9800,10752,19600,10752,51.2,88.0,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
3983.321603886442,3516.4154786501795,3781.278334660743,500.0,4,0,4,0,0,20400,11264,10200,11264,400,512,322.8607359867601,413.26174206305296,10200,512,20400,False,20,21,b7a0c_00000,2025-03-21_21-24-09,1742592249,1.2502610683441162,27.195828199386597,20252,Jacob,127.0.0.1,27.195828199386597,21,10200,11264,20400,11264,3983.321603886442,3516.4154786501795,3781.278334660743,500.0,4,0,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785, 3641.6015456696778, 3951.5990507274646, 3773.063307991438, 3610.7756629703813]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",580.484,303.826,10200,11264,20400,11264,40.05,88.4,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785, 3641.6015456696778, 3951.5990507274646, 3773.063307991438, 3610.7756629703813]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
3983.321603886442,3516.4154786501795,3781.278334660743,500.0,0,0,4,0,0,21200,11776,10600,11776,400,512,300.4056328061575,384.5192099918816,10600,512,21200,False,20,22,b7a0c_00000,2025-03-21_21-24-11,1742592251,1.3507723808288574,28.546600580215454,20252,Jacob,127.0.0.1,28.546600580215454,22,10600,11776,21200,11776,3983.321603886442,3516.4154786501795,3781.278334660743,500.0,0,0,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785, 3641.6015456696778, 3951.5990507274646, 3773.063307991438, 3610.7756629703813]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",610.618,304.038,10600,11776,21200,11776,26.25,88.6,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785, 3641.6015456696778, 3951.5990507274646, 3773.063307991438, 3610.7756629703813]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
3983.321603886442,3516.4154786501795,3781.278334660743,500.0,0,0,4,0,0,22000,12288,11000,12288,400,512,394.3846109001736,504.8123019522222,11000,512,22000,False,20,23,b7a0c_00000,2025-03-21_21-24-12,1742592252,1.0256426334381104,29.572243213653564,20252,Jacob,127.0.0.1,29.572243213653564,23,11000,12288,22000,12288,3983.321603886442,3516.4154786501795,3781.278334660743,500.0,0,0,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785, 3641.6015456696778, 3951.5990507274646, 3773.063307991438, 3610.7756629703813]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",604.783,300.11,11000,12288,22000,12288,40.85,89.6,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785, 3641.6015456696778, 3951.5990507274646, 3773.063307991438, 3610.7756629703813]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
3983.321603886442,3516.4154786501795,3781.278334660743,500.0,0,0,4,0,0,23200,13056,11600,13056,600,768,411.72186869308234,527.0039919271454,11600,768,23200,False,20,24,b7a0c_00000,2025-03-21_21-24-13,1742592253,1.4848453998565674,31.057088613510132,20252,Jacob,127.0.0.1,31.057088613510132,24,11600,13056,23200,13056,3983.321603886442,3516.4154786501795,3781.278334660743,500.0,0,0,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785, 3641.6015456696778, 3951.5990507274646, 3773.063307991438, 3610.7756629703813]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",564.193,285.693,11600,13056,23200,13056,29.950000000000003,90.0,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785, 3641.6015456696778, 3951.5990507274646, 3773.063307991438, 3610.7756629703813]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
3983.321603886442,3516.4154786501795,3772.120493547193,500.0,4,0,4,0,0,24000,13568,12000,13568,400,512,338.5384215074966,433.32917952959565,12000,512,24000,False,24,25,b7a0c_00000,2025-03-21_21-24-14,1742592254,1.2005767822265625,32.257665395736694,20252,Jacob,127.0.0.1,32.257665395736694,25,12000,13568,24000,13568,3983.321603886442,3516.4154786501795,3772.120493547193,500.0,4,0,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785, 3641.6015456696778, 3951.5990507274646, 3773.063307991438, 3610.7756629703813, 3764.5956439237275, 3743.7190727168118, 3621.9254459755657, 3775.0849893016843]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",557.051,287.741,12000,13568,24000,13568,43.7,91.85,"[3817.370279586346, 3827.7818303352838, 3983.321603886442, 3733.97041959119, 3899.0306053163495, 3774.296049225608, 3834.908828627941, 3920.1125476965485, 3609.706281113553, 3915.0540077048518, 3731.1728345209794, 3876.247294790748, 3516.4154786501795, 3690.0230521804774, 3818.4254954914177, 3700.6905171379785, 3641.6015456696778, 3951.5990507274646, 3773.063307991438, 3610.7756629703813, 3764.5956439237275, 3743.7190727168118, 3621.9254459755657, 3775.0849893016843]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
