episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
4011.5265903324944,3686.56690283832,3868.2826302086714,500.0,0,0,4,0,0,9600,4352,4800,4352,400,512,379.51594864871714,485.78041427035794,4800,512,9600,False,8,11,46f72_00000,2025-03-21_21-06-26,1742591186,1.06657075881958,12.68585205078125,16608,Jacob,127.0.0.1,12.68585205078125,11,4800,4352,9600,4352,4011.5265903324944,3686.56690283832,3868.2826302086714,500.0,0,0,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068]","[500, 500, 500, 500, 500, 500, 500, 500]",523.164,288.951,4800,4352,9600,4352,33.45,92.05,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068]","[500, 500, 500, 500, 500, 500, 500, 500]"
4011.5265903324944,3686.56690283832,3868.2826302086714,500.0,0,0,4,0,0,10400,4864,5200,4864,400,512,390.2472247259617,499.51644764923094,5200,512,10400,False,8,12,46f72_00000,2025-03-21_21-06-27,1742591187,1.0478909015655518,13.733742952346802,16608,Jacob,127.0.0.1,13.733742952346802,12,5200,4864,10400,4864,4011.5265903324944,3686.56690283832,3868.2826302086714,500.0,0,0,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068]","[500, 500, 500, 500, 500, 500, 500, 500]",521.249,286.196,5200,4864,10400,4864,30.799999999999997,92.0,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068]","[500, 500, 500, 500, 500, 500, 500, 500]"
4011.5265903324944,3686.56690283832,3868.2826302086714,500.0,0,0,4,0,0,11600,5632,5800,5632,600,768,408.2002001924066,522.4962562462805,5800,768,11600,False,8,13,46f72_00000,2025-03-21_21-06-28,1742591188,1.483276605606079,15.21701955795288,16608,Jacob,127.0.0.1,15.21701955795288,13,5800,5632,11600,5632,4011.5265903324944,3686.56690283832,3868.2826302086714,500.0,0,0,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068]","[500, 500, 500, 500, 500, 500, 500, 500]",512.887,280.786,5800,5632,11600,5632,35.35,92.0,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068]","[500, 500, 500, 500, 500, 500, 500, 500]"
4085.5011446780477,3675.06241296529,3857.89135903284,500.0,4,0,4,0,0,12400,6144,6200,6144,400,512,382.78356294651707,489.9629605715419,6200,512,12400,False,12,14,46f72_00000,2025-03-21_21-06-29,1742591189,1.0615756511688232,16.278595209121704,16608,Jacob,127.0.0.1,16.278595209121704,14,6200,6144,12400,6144,4085.5011446780477,3675.06241296529,3857.89135903284,500.0,4,0,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068, 3830.3052851477, 3757.566423933666, 4085.5011446780477, 3675.06241296529]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",511.87,282.068,6200,6144,12400,6144,29.9,92.0,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068, 3830.3052851477, 3757.566423933666, 4085.5011446780477, 3675.06241296529]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
4085.5011446780477,3675.06241296529,3857.89135903284,500.0,0,0,4,0,0,13200,6656,6600,6656,400,512,369.1858650967282,472.5579073238121,6600,512,13200,False,12,15,46f72_00000,2025-03-21_21-06-30,1742591190,1.1001524925231934,17.378747701644897,16608,Jacob,127.0.0.1,17.378747701644897,15,6600,6656,13200,6656,4085.5011446780477,3675.06241296529,3857.89135903284,500.0,0,0,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068, 3830.3052851477, 3757.566423933666, 4085.5011446780477, 3675.06241296529]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",515.23,285.425,6600,6656,13200,6656,37.849999999999994,92.15,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068, 3830.3052851477, 3757.566423933666, 4085.5011446780477, 3675.06241296529]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
4085.5011446780477,3675.06241296529,3857.89135903284,500.0,0,0,4,0,0,14000,7168,7000,7168,400,512,390.9958157903691,500.47464421167246,7000,512,14000,False,12,16,46f72_00000,2025-03-21_21-06-32,1742591192,1.041670322418213,18.42041802406311,16608,Jacob,127.0.0.1,18.42041802406311,16,7000,7168,14000,7168,4085.5011446780477,3675.06241296529,3857.89135903284,500.0,0,0,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068, 3830.3052851477, 3757.566423933666, 4085.5011446780477, 3675.06241296529]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",515.469,285.446,7000,7168,14000,7168,32.2,92.1,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068, 3830.3052851477, 3757.566423933666, 4085.5011446780477, 3675.06241296529]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
4085.5011446780477,3675.06241296529,3857.89135903284,500.0,0,0,4,0,0,15200,7936,7600,7936,600,768,399.9862039873973,511.9823411038686,7600,768,15200,False,12,17,46f72_00000,2025-03-21_21-06-33,1742591193,1.524904727935791,19.9453227519989,16608,Jacob,127.0.0.1,19.9453227519989,17,7600,7936,15200,7936,4085.5011446780477,3675.06241296529,3857.89135903284,500.0,0,0,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068, 3830.3052851477, 3757.566423933666, 4085.5011446780477, 3675.06241296529]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",514.603,285.632,7600,7936,15200,7936,34.23333333333333,92.13333333333333,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068, 3830.3052851477, 3757.566423933666, 4085.5011446780477, 3675.06241296529]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
4085.5011446780477,3617.8334222468184,3830.453519697189,500.0,4,0,4,0,0,16000,8448,8000,8448,400,512,396.68122745688214,507.75197114480915,8000,512,16000,False,16,18,46f72_00000,2025-03-21_21-06-34,1742591194,1.0251049995422363,20.970427751541138,16608,Jacob,127.0.0.1,20.970427751541138,18,8000,8448,16000,8448,4085.5011446780477,3617.8334222468184,3830.453519697189,500.0,4,0,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068, 3830.3052851477, 3757.566423933666, 4085.5011446780477, 3675.06241296529, 3617.8334222468184, 3889.3183575667017, 3633.3982034227315, 3852.0100235247014]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",513.149,284.46,8000,8448,16000,8448,33.3,92.2,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068, 3830.3052851477, 3757.566423933666, 4085.5011446780477, 3675.06241296529, 3617.8334222468184, 3889.3183575667017, 3633.3982034227315, 3852.0100235247014]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
4085.5011446780477,3617.8334222468184,3830.453519697189,500.0,0,0,4,0,0,16800,8960,8400,8960,400,512,390.15030255618757,499.39238727192014,8400,512,16800,False,16,19,46f72_00000,2025-03-21_21-06-35,1742591195,1.0416350364685059,22.012062788009644,16608,Jacob,127.0.0.1,22.012062788009644,19,8400,8960,16800,8960,4085.5011446780477,3617.8334222468184,3830.453519697189,500.0,0,0,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068, 3830.3052851477, 3757.566423933666, 4085.5011446780477, 3675.06241296529, 3617.8334222468184, 3889.3183575667017, 3633.3982034227315, 3852.0100235247014]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",508.169,279.428,8400,8960,16800,8960,34.0,92.2,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068, 3830.3052851477, 3757.566423933666, 4085.5011446780477, 3675.06241296529, 3617.8334222468184, 3889.3183575667017, 3633.3982034227315, 3852.0100235247014]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
4085.5011446780477,3617.8334222468184,3830.453519697189,500.0,0,0,4,0,0,17600,9472,8800,9472,400,512,364.0848593038575,466.0286199089376,8800,512,17600,False,16,20,46f72_00000,2025-03-21_21-06-36,1742591196,1.1165859699249268,23.12864875793457,16608,Jacob,127.0.0.1,23.12864875793457,20,8800,9472,17600,9472,4085.5011446780477,3617.8334222468184,3830.453519697189,500.0,0,0,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068, 3830.3052851477, 3757.566423933666, 4085.5011446780477, 3675.06241296529, 3617.8334222468184, 3889.3183575667017, 3633.3982034227315, 3852.0100235247014]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",514.693,281.06,8800,9472,17600,9472,31.3,92.1,"[3983.8981990545126, 3686.56690283832, 3719.414885013353, 3878.7446495852214, 4011.5265903324944, 3902.2750844564093, 3980.8189937459906, 3783.015736643068, 3830.3052851477, 3757.566423933666, 4085.5011446780477, 3675.06241296529, 3617.8334222468184, 3889.3183575667017, 3633.3982034227315, 3852.0100235247014]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
